,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
4489,80785,26-39,female,majority,10-19y,university,middle class,0.5270502779694257,True,before 2015,True,False,10238,14000.0,sedan,0,0,0
4490,812307,40-64,female,majority,20-29y,none,middle class,0.0,True,before 2015,False,True,10238,14000.0,sedan,4,0,0
4491,195369,16-25,male,majority,0-9y,high school,working class,0.3052779796034817,True,before 2015,False,False,10238,14000.0,sedan,0,0,0
4492,986735,65+,male,minority,0-9y,none,middle class,0.388318726016919,False,before 2015,True,True,32765,6000.0,sedan,0,0,0
4493,760083,65+,female,majority,30y+,university,upper class,0.7317510997528144,False,before 2015,False,True,10238,11000.0,sports car,3,1,3
4494,905839,65+,female,minority,20-29y,university,upper class,0.7619142282454627,True,after 2015,True,True,32765,4000.0,sedan,3,0,2
4495,659258,65+,female,majority,20-29y,high school,upper class,0.5643945162909217,True,after 2015,True,True,10238,8000.0,sedan,1,1,1
4496,775896,26-39,female,majority,10-19y,high school,middle class,0.5136794013139744,True,before 2015,True,True,32765,10000.0,sedan,0,0,0
4497,268472,26-39,male,majority,10-19y,high school,working class,0.5301561613693467,False,before 2015,True,True,10238,10000.0,sedan,2,0,2
4498,470492,65+,female,majority,30y+,high school,upper class,0.0,True,after 2015,False,True,10238,11000.0,sedan,5,0,4
4499,504453,40-64,male,majority,20-29y,high school,working class,0.4127218308928998,False,after 2015,True,True,32765,10000.0,sedan,5,0,2
4500,789219,16-25,male,majority,0-9y,none,poverty,0.3535914355308349,False,before 2015,False,False,10238,18000.0,sedan,0,0,0
4501,1126,40-64,male,majority,20-29y,university,upper class,0.4942586346498898,True,before 2015,False,True,32765,10000.0,sedan,5,0,1
4502,364765,40-64,male,majority,0-9y,university,upper class,0.700903983018759,True,after 2015,True,True,10238,13000.0,sedan,0,0,0
4503,759523,65+,male,majority,30y+,high school,upper class,0.6357864862470928,True,before 2015,True,True,10238,9000.0,sedan,1,0,4
4504,3141,26-39,female,majority,0-9y,none,working class,0.5081461701497614,False,before 2015,False,False,10238,16000.0,sedan,0,0,0
4505,182844,40-64,male,majority,0-9y,university,upper class,0.5360413995455892,True,before 2015,False,True,32765,7000.0,sedan,0,0,0
4506,416575,26-39,male,majority,10-19y,high school,middle class,0.4410815998953904,True,before 2015,True,True,10238,7000.0,sedan,1,0,5
4507,891508,40-64,female,majority,20-29y,university,upper class,0.6996415652113668,True,before 2015,True,True,10238,15000.0,sedan,2,0,4
4508,443325,26-39,male,majority,10-19y,high school,poverty,0.3388037064687044,False,before 2015,True,False,10238,11000.0,sedan,1,0,2
4509,436675,40-64,male,majority,20-29y,high school,upper class,0.5650031106332037,True,after 2015,True,False,32765,10000.0,sedan,6,3,1
4510,915389,26-39,female,majority,10-19y,none,poverty,0.4133590098652053,False,before 2015,True,True,10238,13000.0,sedan,0,0,0
4511,176249,40-64,female,majority,20-29y,high school,upper class,0.0,True,before 2015,True,True,32765,10000.0,sports car,4,0,2
4512,341794,26-39,female,majority,10-19y,high school,upper class,0.7959581827339991,True,before 2015,True,True,10238,12000.0,sedan,1,0,0
4513,3114,65+,female,majority,30y+,university,upper class,0.7757473661757602,True,after 2015,False,True,10238,15000.0,sedan,1,0,0
4514,915288,65+,female,majority,10-19y,university,upper class,0.8230096283587163,True,before 2015,False,True,10238,12000.0,sedan,0,0,1
4515,546758,26-39,female,majority,10-19y,high school,working class,0.4201928308169212,True,before 2015,False,False,10238,14000.0,sedan,0,0,0
4516,452090,16-25,female,majority,0-9y,none,poverty,0.3599244986413249,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
4517,928361,16-25,male,majority,0-9y,high school,poverty,0.3798713560182286,True,before 2015,False,False,10238,12000.0,sedan,0,0,0
4518,997578,40-64,female,majority,20-29y,high school,upper class,0.5646372244446138,True,before 2015,True,True,10238,11000.0,sedan,2,0,3
4519,940414,26-39,male,majority,10-19y,none,poverty,0.267850926228347,True,after 2015,False,True,10238,11000.0,sports car,2,0,1
4520,902883,16-25,male,majority,0-9y,university,upper class,0.6154318618450819,True,before 2015,False,False,92101,14000.0,sedan,0,0,0
4521,156980,40-64,female,majority,20-29y,university,upper class,0.6894583760122324,True,after 2015,True,True,10238,10000.0,sports car,2,0,0
4522,813034,26-39,male,majority,10-19y,high school,poverty,0.0,False,before 2015,False,False,10238,17000.0,sedan,0,0,3
4523,618266,16-25,male,majority,0-9y,high school,working class,0.3624019906938345,True,after 2015,False,False,10238,19000.0,sedan,0,0,0
4524,605525,26-39,female,majority,0-9y,high school,working class,0.5125749545613042,True,before 2015,True,False,10238,12000.0,sedan,0,0,0
4525,14662,16-25,female,majority,0-9y,none,poverty,0.4162127670592956,True,before 2015,False,True,10238,12000.0,sedan,0,0,0
4526,86519,26-39,male,minority,10-19y,high school,poverty,0.3723248690093146,False,before 2015,True,True,10238,10000.0,sedan,2,0,3
4527,396921,65+,female,majority,0-9y,university,upper class,0.0,True,after 2015,True,True,10238,8000.0,sedan,0,0,0
4528,453940,16-25,male,majority,0-9y,none,poverty,0.3768178228435793,True,before 2015,False,True,10238,15000.0,sedan,0,0,0
4529,562647,40-64,female,majority,20-29y,university,upper class,0.6536281126746596,True,before 2015,True,True,32765,11000.0,sedan,1,0,1
4530,972309,40-64,female,majority,0-9y,university,upper class,0.6602273781790129,False,before 2015,True,False,10238,15000.0,sedan,0,0,0
4531,511444,16-25,male,majority,0-9y,none,poverty,0.3658610998046321,False,before 2015,True,False,10238,15000.0,sedan,0,0,0
4532,936592,65+,female,majority,30y+,university,upper class,0.5486902877324284,True,before 2015,True,True,32765,7000.0,sedan,8,1,3
4533,598794,65+,male,majority,20-29y,university,upper class,0.5652583172558898,True,before 2015,False,True,10238,11000.0,sedan,0,1,6
4534,819023,26-39,female,majority,10-19y,high school,upper class,0.6074893477679281,True,before 2015,True,False,10238,12000.0,sedan,2,0,2
4535,626387,40-64,female,majority,20-29y,none,working class,0.4152228755621419,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
4536,247809,40-64,male,majority,20-29y,university,upper class,0.4279715507148589,False,before 2015,True,False,92101,14000.0,sedan,5,1,1
4537,319749,40-64,male,majority,0-9y,high school,upper class,0.5453406994508277,False,after 2015,True,True,10238,11000.0,sedan,0,0,0
4538,893506,65+,female,minority,30y+,university,upper class,0.5714023734738001,True,after 2015,False,True,10238,13000.0,sedan,3,1,1
4539,550968,16-25,male,majority,0-9y,university,middle class,0.7003260679630406,True,before 2015,False,False,10238,10000.0,sedan,0,0,0
4540,395478,16-25,male,majority,0-9y,none,poverty,0.4115718511621122,False,before 2015,False,True,10238,13000.0,sedan,0,0,0
4541,182758,16-25,male,majority,0-9y,high school,poverty,0.0,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
4542,952775,40-64,male,majority,20-29y,high school,middle class,0.463855482996792,True,before 2015,False,True,10238,12000.0,sedan,1,1,2
4543,413424,40-64,female,majority,10-19y,university,upper class,0.0,True,after 2015,True,True,32765,4000.0,sedan,2,0,0
4544,688393,65+,female,majority,30y+,none,middle class,0.5029451790704568,False,after 2015,True,True,10238,4000.0,sedan,4,0,3
4545,690238,16-25,female,majority,0-9y,none,poverty,0.4542164593661432,True,before 2015,False,True,10238,11000.0,sedan,0,0,0
4546,743166,40-64,male,majority,20-29y,university,upper class,0.644447075341619,True,after 2015,True,True,92101,13000.0,sedan,1,0,0
4547,355019,26-39,male,majority,10-19y,university,upper class,0.5954371784751078,True,after 2015,False,True,10238,9000.0,sedan,3,1,2
4548,43317,16-25,female,majority,0-9y,high school,poverty,0.4204690769573473,False,before 2015,False,False,10238,19000.0,sedan,0,0,0
4549,263946,16-25,female,majority,0-9y,university,working class,0.461407191078389,True,before 2015,True,True,10238,12000.0,sedan,0,0,0
4550,617394,26-39,female,majority,0-9y,high school,working class,0.5544887300796564,False,before 2015,True,True,10238,11000.0,sedan,0,0,0
4551,778715,26-39,female,majority,10-19y,high school,working class,0.4586346490181029,True,before 2015,False,True,10238,14000.0,sedan,1,0,0
4552,224416,26-39,female,majority,10-19y,high school,upper class,0.9158831831488206,True,after 2015,False,False,32765,8000.0,sedan,1,0,0
4553,471644,40-64,female,minority,20-29y,high school,middle class,0.4980701350202885,False,before 2015,True,True,10238,10000.0,sedan,1,2,2
4554,461980,40-64,male,majority,10-19y,none,upper class,0.5425334710175437,True,before 2015,False,True,10238,15000.0,sedan,1,0,3
4555,187312,26-39,male,majority,10-19y,none,middle class,0.3823578060284721,True,before 2015,True,False,32765,9000.0,sedan,5,1,2
4556,292609,65+,female,majority,10-19y,university,upper class,0.6603027887946995,True,after 2015,True,True,10238,14000.0,sedan,0,0,0
4557,114198,16-25,female,majority,0-9y,high school,poverty,0.3717103885775602,False,after 2015,False,False,32765,16000.0,sedan,0,0,0
4558,615012,65+,male,majority,10-19y,high school,working class,0.477054017561411,True,before 2015,True,True,32765,8000.0,sedan,3,0,2
4559,68672,40-64,female,majority,20-29y,university,middle class,0.4364309323734987,True,before 2015,False,True,32765,11000.0,sedan,5,1,1
4560,687969,26-39,female,majority,10-19y,none,working class,0.4607490448966651,False,after 2015,False,False,10238,17000.0,sedan,0,0,2
4561,729416,40-64,female,majority,10-19y,high school,working class,0.5066082176197472,False,before 2015,True,True,10238,17000.0,sports car,1,0,0
4562,208802,26-39,male,majority,10-19y,none,poverty,0.5302377246883134,True,before 2015,False,False,10238,17000.0,sedan,0,0,1
4563,947931,26-39,female,majority,10-19y,high school,middle class,0.3652866241614818,True,before 2015,True,False,10238,15000.0,sedan,0,2,1
4564,24832,65+,male,majority,10-19y,university,upper class,0.512299236712214,True,after 2015,True,True,32765,8000.0,sedan,3,0,2
4565,403549,40-64,female,minority,10-19y,university,middle class,0.7061275331201278,True,before 2015,False,False,10238,15000.0,sedan,1,1,0
4566,617979,40-64,male,majority,20-29y,none,working class,0.4469120060756799,True,before 2015,False,False,10238,17000.0,sedan,2,0,1
4567,113536,40-64,female,majority,20-29y,high school,working class,0.5013521608604269,False,before 2015,True,True,10238,12000.0,sedan,0,0,0
4568,876900,40-64,male,majority,0-9y,university,upper class,0.572233119572234,False,after 2015,True,False,10238,15000.0,sedan,0,0,0
4569,830071,16-25,male,majority,0-9y,none,working class,0.2443288323783283,True,before 2015,False,True,32765,14000.0,sports car,0,0,0
4570,735160,65+,male,majority,0-9y,university,upper class,0.6482954425862152,True,after 2015,True,True,10238,12000.0,sedan,0,0,0
4571,882271,40-64,male,majority,20-29y,none,poverty,0.4002505875039869,False,before 2015,True,True,10238,10000.0,sedan,1,1,0
4572,72781,65+,male,majority,30y+,university,upper class,0.6639085673279531,True,after 2015,True,True,10238,11000.0,sedan,5,1,3
4573,488662,26-39,female,majority,10-19y,none,middle class,0.6387437905815525,False,before 2015,False,True,10238,11000.0,sedan,0,0,1
4574,810101,16-25,male,majority,0-9y,none,poverty,0.3648212045675012,False,before 2015,True,False,32765,11000.0,sedan,0,0,0
4575,822206,26-39,female,majority,10-19y,none,poverty,0.0,False,before 2015,False,False,10238,12000.0,sedan,1,0,3
4576,917480,26-39,male,majority,10-19y,high school,upper class,0.5386000312163111,True,before 2015,True,True,10238,12000.0,sedan,1,0,2
4577,592029,16-25,female,majority,0-9y,high school,middle class,0.6303596053783685,True,after 2015,False,False,10238,17000.0,sedan,0,0,0
4578,731733,40-64,female,minority,20-29y,none,poverty,0.3170848157196212,False,before 2015,False,True,10238,10000.0,sedan,1,0,1
4579,74109,65+,female,majority,30y+,high school,upper class,0.7325167189145091,True,after 2015,False,True,10238,14000.0,sedan,1,1,1
4580,36193,26-39,female,majority,10-19y,high school,working class,0.0,True,before 2015,True,True,21217,11000.0,sedan,5,1,0
4581,925147,40-64,male,minority,10-19y,none,upper class,0.5165137726504382,True,before 2015,True,True,92101,11000.0,sedan,1,0,0
4582,292767,65+,female,majority,30y+,high school,upper class,0.5474226018840016,False,after 2015,False,True,10238,9000.0,sedan,3,0,0
4583,186642,40-64,male,majority,10-19y,university,upper class,0.5532878649453684,True,before 2015,True,True,32765,9000.0,sedan,5,1,0
4584,955052,65+,female,majority,30y+,university,upper class,0.7040167848993909,False,before 2015,True,True,32765,9000.0,sedan,8,3,2
4585,400990,26-39,male,majority,0-9y,none,poverty,0.3436194334626074,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
4586,407624,65+,female,majority,30y+,university,upper class,0.4623741269626041,True,before 2015,True,True,10238,12000.0,sedan,4,1,0
4587,379938,26-39,male,majority,10-19y,university,middle class,0.3046446613416892,True,before 2015,False,True,10238,14000.0,sedan,0,1,2
4588,442998,65+,male,majority,10-19y,university,upper class,0.5177198597638372,True,after 2015,False,True,10238,14000.0,sedan,0,0,1
4589,294092,40-64,male,majority,10-19y,university,working class,0.337982157109614,False,before 2015,False,True,10238,14000.0,sedan,0,0,2
4590,846902,40-64,male,minority,20-29y,high school,upper class,0.5012016464960637,True,after 2015,True,True,10238,9000.0,sedan,3,0,7
4591,796578,16-25,female,minority,0-9y,high school,poverty,0.3328405916686445,False,before 2015,False,True,10238,15000.0,sedan,0,0,0
4592,739850,40-64,female,majority,20-29y,none,working class,0.2004533927670908,True,before 2015,True,True,92101,13000.0,sedan,1,0,3
4593,302157,65+,male,minority,0-9y,university,upper class,0.4636819987592986,True,before 2015,True,True,32765,13000.0,sedan,0,0,0
4594,66987,16-25,male,minority,0-9y,high school,poverty,0.3361296916996169,False,before 2015,False,False,10238,15000.0,sports car,0,0,0
4595,260648,40-64,female,majority,20-29y,high school,middle class,0.5896264136610501,False,before 2015,False,True,10238,13000.0,sedan,2,0,0
4596,446910,26-39,female,majority,10-19y,none,working class,0.4687956515558582,True,after 2015,False,True,10238,13000.0,sedan,3,0,3
4597,833863,26-39,female,majority,10-19y,high school,working class,0.2108689054754592,False,before 2015,False,True,32765,13000.0,sedan,1,0,2
4598,288172,65+,female,majority,10-19y,high school,upper class,0.5111929995274689,True,before 2015,True,True,10238,10000.0,sedan,1,0,1
4599,694623,65+,female,majority,30y+,university,upper class,0.5536498715309797,True,after 2015,True,True,10238,10000.0,sedan,2,0,2
4600,27524,26-39,male,majority,10-19y,high school,middle class,0.0,True,before 2015,False,True,32765,10000.0,sedan,1,0,1
4601,705310,40-64,male,minority,0-9y,none,middle class,0.385141018106485,True,after 2015,True,False,10238,13000.0,sedan,0,0,0
4602,505241,26-39,male,majority,0-9y,none,poverty,0.2849997121914649,True,before 2015,False,True,10238,13000.0,sedan,0,0,0
4603,952401,26-39,female,majority,10-19y,high school,poverty,0.3979618661028081,False,before 2015,True,True,32765,11000.0,sedan,0,0,2
4604,830337,26-39,female,majority,10-19y,high school,upper class,0.715479376690354,True,before 2015,False,True,10238,11000.0,sedan,3,0,3
4605,705565,65+,female,majority,30y+,university,upper class,0.6512214569817708,True,before 2015,True,True,10238,14000.0,sedan,4,1,1
4606,703002,16-25,male,majority,0-9y,university,upper class,0.0,True,after 2015,False,False,10238,13000.0,sedan,0,0,0
4607,77589,65+,female,majority,30y+,university,upper class,0.6344631340760569,True,before 2015,False,True,10238,14000.0,sedan,1,1,0
4608,777879,26-39,female,majority,10-19y,high school,middle class,0.6251524522713268,False,after 2015,True,True,10238,9000.0,sedan,5,0,0
4609,749577,65+,male,majority,0-9y,university,upper class,0.7175269462003973,False,after 2015,False,False,10238,15000.0,sports car,0,0,0
4610,974103,40-64,female,majority,10-19y,none,upper class,0.6326816478087667,True,before 2015,True,True,10238,11000.0,sedan,0,1,2
4611,93333,40-64,female,majority,10-19y,high school,upper class,0.6027829997778529,True,after 2015,True,True,32765,7000.0,sports car,4,0,0
